374,Cute & Cozy Lower East Side 1 bdrm,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable three-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits four and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",NewYork,"7th Avenue West, Seattle, WA 98119, United States",40.71344,-73.99037,4,147986,185550,37564,3.8,,,
375,Beautiful 1br on Upper West Side,Copley House is comprised of apartments spread across multiple townhouses in Boston's Back Bay neighborhood. The premium studio can sleep up to 4 guests. Sleeping accommodations include 1 queen bed and 1 double sleeper sofa.,NewYork,"1st Ave W, Seattle, WA 98119, United States",40.80316,-73.96545,2,129431,166995,37564,3.8,,,
376,Central Manhattan/near Broadway,This room is on the top floor of my home with southern exposure to insure direct sunlight during daytime hours.   It is spacious as a combination sleeping quarters with a comfortable study area.,NewYork,"3rd Avenue West, Seattle, WA 98119, United States",40.76076,-73.98867,2,67581,105145,37564,3.8,,,
377,"Lovely Room 1, Garden, Best Area, Legal rental","If you are looking for a unique getaway, the Golden Slipper awaits!  Welcome aboard!",NewYork,"West Howe Street, Seattle, WA 98119, United States",40.66829,-73.98779,4,72529,110093,37564,3.8,,,
378,Wonderful Guest Bedroom in Manhattan for SINGLES,"If you are looking for a unique getaway, the Golden Slipper awaits!  Welcome aboard!",NewYork,"West Prospect Street, Seattle, WA 98119, United States",40.79826,-73.96113,5,67581,105145,37564,3.8,,,
379,West Village Nest - Superhost,"Private bedroom and bathroom in my house in Jamaica Plain, a neighborhood of Boston.  Convenient to public transportation, downtown Boston and the medical centers.  Room has a queen bed. House can accomodate others on a queen air mattress in study.",NewYork,"7th Avenue West, Seattle, WA 98119, United States",40.7353,-74.00525,16,110876,148440,37564,3.8,,,
380,Only 2 stops to Manhattan studio,"Private bedroom and bathroom in my house in Jamaica Plain, a neighborhood of Boston.  Convenient to public transportation, downtown Boston and the medical centers.  Room has a queen bed. House can accomodate others on a queen air mattress in study.",NewYork,"12th Avenue West, Seattle, WA 98119, United States",40.70837,-73.95352,5,135616,173180,37564,3.8,,,
381,Perfect for Your Parents + Garden,"Small, sunny, private room in quiet but urban neighborhood, 3 miles from the city center, 1.5 miles from Longwood hospitals and Fenway colleges. Please do not book without first reading through the entire post and sending me a query!",NewYork,"West Mercer Place, Seattle, WA 98119, United States",40.69169,-73.97185,2,228391,265955,37564,3.8,,,
382,Chelsea Perfect,"Live beside the Boston Common and the State House in picturesque Beacon Hill!  This sunny 6th floor condo overlooks the Common and the State House, it has parquet wood floors, good closet space and ceiling fans. The building features a concierge, elevator, common roofdeck with amazing views, laundry and rubbish room on each floor. It is conveniently located close to transportation, shopping, restaurants, the Financial District, Government Center and the Theater District.",NewYork,"12th Avenue West, Seattle, WA 98119, United States",40.74192,-73.99501,2,135616,173180,37564,3.8,,,
383,Hip Historic Brownstone Apartment with Backyard,"Live beside the State House and the Boston Common in picturesque Beacon Hill!  Sunny corner 1 bed facing the State House golden dome! Great location, close to everything, concierge building, elevators, common roofdeck, queen size bed, flat screen TV.",NewYork,"11th Avenue West, Seattle, WA 98119, United States",40.67592,-73.94694,2,84899,122463,37564,3.8,,,
384,Huge 2 BR Upper East  Cental Park,Bright private room in quirky bohemian apartment in 110-year-old house. Only 3 very walkable miles from the city center and about a mile and a half from Longwood Medical area.  Please do not book without first reading though the entire post and sending me a note!,NewYork,"1st Avenue West, Seattle, WA 98119, United States",40.79685,-73.94872,10,197466,235030,37564,3.8,,,
385,Sweet and Spacious Brooklyn Loft,Bright private room in quirky bohemian apartment in 110-year-old house. Only 3 very walkable miles from the city center and about a mile and a half from Longwood Medical area.  Please do not book without first reading though the entire post and sending me a note!,NewYork,"West Olympic Place, Seattle, WA 98119, United States",40.71842,-73.95718,1,332299,369863,37564,3.8,,,
386,CBG CtyBGd HelpsHaiti rm#1:1-4,Bright private room in quirky bohemian apartment in 110-year-old house. Only 3 very walkable miles from the city center and about a mile and a half from Longwood Medical area.  Please do not book without first reading though the entire post and sending me a note!,NewYork,"2nd Avenue West, Seattle, WA 98119, United States",40.68069,-73.97706,3,123246,160810,37564,3.8,,,
387,CBG Helps Haiti Room#2.5,"**Excellent Sunny** Fully equipped Private Duplex Apartment!   Walking distance to Museums, Northeastern U and Hospitals.  1.5 miles to the center of the attractions.  1-2 miles to Fenway Park.  Perfect Boston Home Base!  Accommodates up to 6 guests!",NewYork,"1st Avenue West, Seattle, WA 98119, United States",40.67989,-73.97798,8,61396,98960,37564,3.8,,,
388,CBG Helps Haiti Rm #2,"Beautiful, sunny two-floor apartment in a Victorian two-flat, with four bedrooms, period details, and cozy furnishings. On a tree-lined, dead end street in an historic urban neighborhood, with huge public park across the street.",NewYork,"West Galer Street, Seattle, WA 98119, United States",40.68001,-73.97865,2,98506,136070,37564,3.8,,,
389,"MAISON DES SIRENES1,bohemian apartment","Beautiful, sunny two-floor apartment in a Victorian two-flat, with four bedrooms, period details, and cozy furnishings. On a tree-lined, dead end street in an historic urban neighborhood, with huge public park across the street.",NewYork,"10th Avenue West, Seattle, WA 98119, United States",40.68371,-73.94028,5,110876,148440,37564,3.8,,,
390,Sunny Bedroom Across Prospect Park,"Great area of Boston many local restaurants Close to medical area and all transportation lots of nearby green space friendly, warm and great Boston experience",NewYork,"7th Avenue West, Seattle, WA 98119, United States",40.65599,-73.97519,8,36656,74220,37564,3.8,,,
391,Magnifique Suite au N de Manhattan - vue Cloitres,"Our 450 sf 2 room apartment is quiet, private & ideally situated in the heart of Jamaica Plain-just a 4 min. walk to the Orange Line subway and buses. It offers a super comfortable bed, a recliner, and all the necessities-wifi, HD cable TV, large eat-in kitchen, Nespresso coffee, and free on-street parking.",NewYork,"West McGraw Street, Seattle, WA 98119, United States",40.86754,-73.92639,5,61396,98960,37564,3.8,,,
392,Midtown Pied-a-terre,"Our space is unique in that it's completely private, affordable, quiet, clean, and with all the amenities you would find in a regular home.  It is also not fancy, but homey.  Think of a place you would find in a relative's home. We have just redone the deck and it's lovelier than ever.      We provide natural fiber linens and towels but no feathers or other allergen.    Pets of any kind are not allowed.  The neighborhood is quiet and safe.",NewYork,"West Wheeler Street, Seattle, WA 98119, United States",40.76715,-73.98533,2,147986,185550,37564,3.8,,,
393,"SPACIOUS, LOVELY FURNISHED MANHATTAN BEDROOM","The North End is Boston's Little Italy.  You'll find tons of restaurants, bakeries and boutique clothing stores.   My house is one block from the harbor and one block from the freedom trail.  There is also a public pool two blocks away open during the summer.  There are public parks and playgrounds within a block of the house as well.  In late July and August, there is a feast to a different saint almost every weekend. STR396046",NewYork,"9th Avenue West, Seattle, WA 98119, United States",40.86482,-73.92106,6,16864,54428,37564,3.8,,,
394,Modern 1 BR / NYC / EAST VILLAGE,"Please read all house rules before any INSTANT BOOKING.  No instant booking for less than 3 nights during weekend visits and NO INSTANT BOOKING for reservations made more than 30 days in advance of check in date.   Exceptions can be made but only by inquiry first.   PLEASE NOTE: For MARATHON WEEKEND, INSTANT BOOKING ALLOWED ONLY FOR 3 DAY MINIMUM.......please submit inquiries for other (Website hidden by Airbnb) NOT USE INSTANT BOOKING FOR less than 3 day weekend.",NewYork,"14th Avenue West, Seattle, WA 98119, United States",40.7292,-73.98542,3,185096,222660,37564,3.8,,,
395,front room/double bed,**** SPECIAL PRICING $4000 FOR ENTIRE MONTH April or May,NewYork,"7th Avenue West, Seattle, WA 98119, United States",40.82245,-73.95104,4,24286,61850,37564,3.8,,,
396,Spacious 1 bedroom in luxe building,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals. This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities. This location offers easy access by foot to all that the South End has to offer a",NewYork,"5th Avenue West, Seattle, WA 98119, United States",40.81305,-73.95466,6,26760,64324,37564,3.8,,,
397,Loft in Williamsburg Area w/ Roof,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals. This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities. This location offers easy access by foot to all that the South End has to offer a",NewYork,"11th Avenue West, Seattle, WA 98119, United States",40.72219,-73.93762,4,30471,68035,37564,3.8,,,
398,back room/bunk beds,"★Only Available for LongTermRentals (More than 28 days).  • Walk Score 95 -Hospitals &  Errands an easy walk • Fully equipped + stocked kitchen  • Extremely safe neighborhood  • Work nook w desk area, next to patio w water feature . Since 2013, over 10% of my Airbnb proceeds go to Boston Charities • Onsite Commercial WasherDryer FREE • 22 min to Downtown Crossing"" Boston • 12 min to Copley Place & Prudential Shops Note: All-day free luggage storage is available before CheckIn & after CheckOut.""",NewYork,"14th Avenue West, Seattle, WA 98119, United States",40.8213,-73.95318,7,24286,61850,37564,3.8,,,
399,Large B&B Style rooms,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals.  This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities.  This location offers easy access by foot to all that the South End has to offer",NewYork,"West Galer Street, Seattle, WA 98119, United States",40.6831,-73.95473,4,49026,86590,37564,3.8,,,
400,"Lovely room 2 & garden; Best area, Legal rental","**I WILL HAVE A MAJOR KITCHEN RENOVATION STARTING MID-SEPTEMBER**  Private, clean, and furnished bedroom available in a historic triple decker family home. Access to wifi and full kitchen. Less than 30 minutes to Downtown Boston. Popular jogging route and golf course nearby.",NewYork,"12th Avenue West, Seattle, WA 98119, United States",40.66869,-73.9878,4,72529,110093,37564,3.8,,,
401,Clean and Quiet in Brooklyn,"Our tiny guest room, often a favorite in a house of cool rooms, feels much like a tree house or ship's berth with a full sized bed. Our antique house in hip JP has a modern kitchen, shared bath and is a quick ride to downtown and the Medical Area.",NewYork,"3rd Avenue West, Seattle, WA 98119, United States",40.68876,-73.94312,8,5731,43295,37564,3.8,,,
402,Country space in the city,"The house is in close proximity to two public transit stations and a major bus line. Our home is located in the Jamaica Plain neighborhood of the city. Jamaica Plain is a vibrant, young community with a lot to offer, and its a quick train or car ride into the center of the city.  We can provide a futon for additional sleeping accommodations if necessary.",NewYork,"12th Avenue West, Seattle, WA 98119, United States",40.63702,-73.96327,4,147986,185550,37564,3.8,,,
403,LowerEastSide apt share shortterm 1,"PLEASE NOTE: For MARATHON WEEKEND, INSTANT BOOKING ALLOWED ONLY FOR 3 DAY MINIMUM. Submit inquiries for other (Website hidden by Airbnb) NOT USE INSTANT BOOKING FOR less than 3 day weekend. My home is an original Victorian townhouse in Boston's historical district.   PLEASE READ ALL RULES FOR INSTANT BOOKING..  Guests  understand this is a private home, not a hotel (compare price). Bathroom is accessed from the kitchen but kitchen is  for owner use and for storage of household items, not  guest quarters.",NewYork,"Queen Anne Avenue North, Seattle, WA 98109, United States",40.71401,-73.98917,2,11916,49480,37564,3.8,,,
404,ENJOY Downtown NYC!,"Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies! Our elegant four+ bedroom Victorian Era home with tons of light has a true neighborhood feel! It comfortably fits a large family and is centrally located just a few blocks from Savin Hill. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",NewYork,"W. Crockett St., Seattle, WA 98119, United States",40.7229,-73.98199,4,46552,84116,37564,3.8,,,
405,Beautiful Sunny Park Slope Brooklyn,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. The Sawyer is what most travelers wish to find and rarely do. While easy street parking is readily available, this location is walking distance to the subway for a direct line into downtown and the historic district of Boston. This unit is a hotel-style furnished corporate condo with many extras. From the huge 4K TV in the living room to the stunning kitchen, you will find quality at every turn. Extraordinary quality & high-end design is on full display in the chef's kitchen (huge marble island / Bertazzoni 5-burner stove / Gaggenau hood / FisherPaykel Fridge / Bosch dishwasher). Even if the chef is on holiday too, there is bar seating for th",NewYork,"-11th Ave. W., Seattle, WA 98119, United States",40.66278,-73.97966,3,110876,148440,37564,3.8,,,
406,1bdr w private bath. in lofty apt,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable two-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits five and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 29 nights. Regardless of nights physically occupied, no bookings for less than 29 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",NewYork,"11th Avenue West, Seattle, WA 98119, United States",40.69673,-73.97584,4,110876,148440,37564,3.8,,,
407,West Side Retreat,Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies! Our comfortable three-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits five (but can sleep up to 8) and is centrally located just a few blocks from Savin Hill T Station. Enjoy a short walk to the Redline of the Subway and zip into downtown!,NewYork,"3rd Avenue West, Seattle, WA 98119, United States",40.79009,-73.97927,3,129431,166995,37564,3.8,,,
408,BEST BET IN HARLEM,This is a unique find.  You'll be enjoying the privacy of a  home in Boston's hippest neighborhood.  Most housing in the City are apartments so it's truly a special place to stay.  You have a private bath and a second bedroom is available if you'd like.  The deck and garden will feel like your own Oasis right in the City.,NewYork,"1st Avenue North, Seattle, WA 98109, United States",40.81175,-73.94478,5,147986,185550,37564,3.8,,,
409,Entire apartment in central Brooklyn neighborhood.,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable two-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits four and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",NewYork,"West Olympic Place, Seattle, WA 98119, United States",40.65944,-73.96238,2,147986,185550,37564,3.8,,,
410,"1 Stop fr. Manhattan! Private Suite,Landmark Block","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable two-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits four and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",NewYork,"10th Avenue West, Seattle, WA 98119, United States",40.74771,-73.9474,10,123246,160810,37564,3.8,,,
411,Charming Brownstone 3 - Near PRATT,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfy three-bedroom apartment has tons of light, situated in a leafy Boston neighborhood! It comfortably fits six and is conveniently located next to Brookline and Newton. Enjoy a short walk to the Train or Bus,  zip into downtown! And street parking is incredibly easy here!  No meters, no parking restrictions and no parking limits.  Take a look at the pictures to see what parking is always like! ** Monthly stays only.  Please contact us for other options in the Greater Boston Area**",NewYork,"3rd Avenue West, Seattle, WA 98119, United States",40.68111,-73.95591,2,98506,136070,37564,3.8,,,
412,bright and stylish duplex,Staying on the houseboat is a unique and  very fun way to visit Boston. Many of my guests say they love visiting the city sights but can not wait to come home to the Blue Pearl and the relaxation that happens when you stay on the water.  Walk to area attractions. Spend a busy day sightseeing in the city and return each evening to the peacefulness of being on the water. Sip a cocktail on one of two decks and watch the boats in the harbor.  Be rocked to sleep each night.  Parking $25 per night.,NewYork,"West Boston Street, Seattle, WA 98119, United States",40.68554,-73.9409,4,104691,142255,37564,3.8,,,
413,Fort Greene brownstone,"First floor of a three story wooden framed home, built in 1875. A  totaly private space. There is a good sized living room, a bedroom with a queen size sleigh bed and a full kitchen.  The 'cozy' bathroom was added in 2012.  Maximum of TWO people.",NewYork,"6th Avenue West, Seattle, WA 98119, United States",40.69142,-73.97376,4,61396,98960,37564,3.8,,,
414,Blue Room for 2 in Brownstone for $1350 monthly,"One very cozy Private Bedroom in shared house. Includes shared full bathroom and access to main floor. I'm a transplanted southerner, and treat my guests to a full B&B experience, with yummy breakfast available every day of their visit. House features two adorable cats, who may likely hide your entire stay. My home is a 10 minute walk from the convention center, close to all the hot-spots in the Seaport and South Boston area and four blocks from the beach!",NewYork,"10th Avenue West, Seattle, WA 98119, United States",40.68043,-73.93934,2,61396,98960,37564,3.8,,,
415,Cozy 1BD on Central Park West in New York City,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals. This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities. This location offers easy access by foot to all that the South End has to offer a",NewYork,"13th Avenue West, Seattle, WA 98119, United States",40.78635,-73.97008,2,149223,186787,37564,3.8,,,
416,* ORIGINAL BROOKLYN LOFT *,"Spacious 1 bed facing the State House and the Boston Common. Bright, open layout with breakfast bar, queen size bed, great closet space and nice bathroom. Concierge building with elevator.",NewYork,"10th Avenue West, Seattle, WA 98119, United States",40.7042,-73.9356,3,244472,282036,37564,3.8,,,
417,Greenpoint Place...Has It All!,"Spacious 1 bed facing the State House and the Boston Common. Bright, open layout with breakfast bar, queen size bed, great closet space and nice bathroom. Concierge building with elevator.",NewYork,"14th Avenue West, Seattle, WA 98119, United States",40.73506,-73.95392,3,140564,178128,37564,3.8,,,
418,Beautiful Apartment in Manhattan!!!,A unique find - at home in Boston's hippest neighborhood. You'll have a private deck and garden for your kids to run around in.   It's a short trip from the airport and close to the center of town and public transportation.,NewYork,"8th Avenue West, Seattle, WA 98119, United States",40.73961,-73.98074,2,209836,247400,37564,3.8,,,
419,Williamsburg 1 bedroom Apartment,"Our home has a private room on third floor with shared bath.  It's quiet, dean, equipped and accessible to 51 bus. 45 mins to NEU and BC. Room is rented to one person; no couples/pets/children. No access to kitchen.",NewYork,"3rd Avenue West, Seattle, WA 98119, United States",40.70881,-73.9593,2,147986,185550,37564,3.8,,,
420,"Great Location, Manhattan Bedroom!","Nice and cozy apartment about 6 miles away to downtown Boston, and only  30 minutes via public transportation with plenty of street parking. It is a 5 minute walk from Roslindale Village where you can find public transportation.",NewYork,"Gilman Drive West, Seattle, WA 98119, United States",40.72004,-73.99104,2,98506,136070,37564,3.8,,,
421,Best Location in NYC! TIMES SQUARE!,"Furnished bedroom (approx. 12'x12') with full-sized bed, nightstand, and dresser available in huge (1600 square feet) 3BR apartment available. Kitchen has stainless appliances and marble counter-tops, and is equipped with garbage disposal and dishwasher, in addition to normal kitchen equipment (stove, oven, fridge/freezer (with ice maker), toaster, microwave, coffee-maker, etc.).",NewYork,"6th Avenue West, Seattle, WA 98119, United States",40.75531,-73.99293,2,47789,85353,37564,3.8,,,
422,Room in Greenpoint Loft w/ Roof,"1200ft² / 111m² 2-level apartment w 3 private entrances, 2 full bathrooms, no outside space.  • Walk Score 95 (most historic sights & errands accomplished on foot) . Parking Available for plus $25 Here • 2 workspaces • Mattresses are memory foam • Fully equipped + stocked kitchen ★ Since 2013, over 10% of my Airbnb proceeds go to Boston Charities • 5min to downtown Boston via43 . shared complementary washer + dryer in foyer Art, sculpture, books, DVD's make this listing unique!",NewYork,"7th Avenue West, Seattle, WA 98119, United States",40.72401,-73.93788,4,23049,60613,37564,3.8,,,
423,**Bright Nolita Apt w Doorman/Elevators/Gym**,Excellent Sunny Private Apartment in a Historic Victorian Row House.  Minutes to the city center and attractions.,NewYork,"9th Avenue West, Seattle, WA 98119, United States",40.7221,-73.99775,2,185096,222660,37564,3.8,,,
424,"Very, very cozy place",Comfortable private guest room with private bath available for you long or short term stay.   This listing does not have any shared spaces.   You enter from the main hall stairs of the building and do not pass through anyone else's living space.,NewYork,"10th Avenue West, Seattle, WA 98119, United States",40.71185,-73.96204,2,61396,98960,37564,3.8,,,
425,Sunny & Spacious Chelsea Apartment,"Large, beautiful and seriously centrally located in our favorite city!",NewYork,"West Wheeler Street, Seattle, WA 98119, United States",40.74623,-73.9953,2,426311,463875,37564,3.8,,,
426,2 bedroom - Upper East Side-great for kids,"Private, clean, and furnished bedroom available in a historic triple decker family home. Comfortably fits two people, access to wifi and full kitchen. Less than 30 minutes to Downtown Boston. Popular jogging route and golf course nearby.",NewYork,"9th Avenue West, Seattle, WA 98119, United States",40.77065,-73.95269,2,271686,309250,37564,3.8,,,
427,Comfortable 4-bedroom apt in family house.,"**I WILL HAVE A MAJOR KITCHEN RENOVATION STARTING MID-SEPTEMBER** Private, clean, and furnished bedroom available in a historic triple decker family home. Guest have access to wifi and full kitchen. Less than 30 minutes to Downtown Boston. Popular jogging route and golf course nearby.",NewYork,"W Wheeler St, Seattle, WA 98119, United States",40.67811,-73.96428,2,209836,247400,37564,3.8,,,
428,Your Heaven in Hells Kitchen,"You'll love staying in our home while we're away: a 2 bedroom, 2 bathroom penthouse duplex (2 levels), with roof deck, on quiet tree-lined Hanson Street, just off of Tremont Str upeet between Berkeley and Clarendon Streets. Steps to Boston Center for the Arts (BCA) / Calderwood Pavillion, and all of the great South End restaurants on Tremont Street, Shawmut Avenue, and SoWA. If you're allergic, be aware that a dog lives here when you're not occupying the unit!",NewYork,"28th Ave NW, Seattle, WA 98107, United States",40.75979,-73.99119,6,26760,64324,37564,3.8,,,
429,Light-filled 2B duplex in the heart of Park Slope!,"You'll love staying in our home while we're away: a 2 bedroom, 2 bathroom penthouse duplex (2 levels), with roof deck, on quiet tree-lined Hanson Street, just off of Tremont Str upeet between Berkeley and Clarendon Streets. Steps to Boston Center for the Arts (BCA) / Calderwood Pavillion, and all of the great South End restaurants on Tremont Street, Shawmut Avenue, and SoWA. If you're allergic, be aware that a dog lives here when you're not occupying the unit!",NewYork,"Northwest 61st Street, Seattle, WA 98107, United States",40.67343,-73.98338,2,240761,278325,37564,3.8,,,
430,"Sunny, Modern room in East Village!","You'll love staying in our home while we're away: a 2 bedroom, 2 bathroom penthouse duplex (2 levels), with roof deck, on quiet tree-lined Hanson Street, just off of Tremont Str upeet between Berkeley and Clarendon Streets. Steps to Boston Center for the Arts (BCA) / Calderwood Pavillion, and all of the great South End restaurants on Tremont Street, Shawmut Avenue, and SoWA. If you're allergic, be aware that a dog lives here when you're not occupying the unit!",NewYork,"Northwest 61st Street, Seattle, WA 98107, United States",40.72649,-73.97904,12,61396,98960,37564,3.8,,,
431,*HAVEN LOFT - Entire Floor - Six Windows - Bricks*,This is a cozy yet spacious one bedroom unit with everything you need to make your stay a comfortable one!,NewYork,"Northwest 56th Street, Seattle, WA 98107, United States",40.70933,-73.96792,2,302611,340175,37564,3.8,,,
432,Large Room in Amazing East Village Apt,"Best location! the condo that comfortably accommodates up to four guests. Very spacious. Only 10 minutes from most tourist sites, grocery stores, public parking, banks, post offices, restaurants, fitness centers, waterfront, museums and trains/buses. Very safe, well lit, with an elevator.",NewYork,"NW 57th St, Seattle, WA 98107, United States",40.72298,-73.98474,2,84899,122463,37564,3.8,,,
433,SpaHa Loft: Enormous and Bright,"Our commitment to guest comfort and wellness is even more important during the spread of covid-19. In addition to providing a thoroughly customized modern space, we have added extra features to help guests maintain their health and cultivate calmness. Beyond our superior cleaning standards, we have incorporated CDC recommended measures. This is your restful retreat with social distance amist the hustle and bustle of the city.",NewYork,"Northwest 59th Street, Seattle, WA 98107, United States",40.80164,-73.93922,2,240761,278325,37564,3.8,,,
434,Lovely EV Artist's Home,"Arlington Suite with ensuite bathroom and access to SkyDeck with 360°  views of Boston skyline. • Walk Score 95 (most errands accomplished on foot)  • Fully equipped  kitchen  • Onsite washer + dryer ★ Since 2013, over 10% of my Airbnb proceeds go to Boston Charities • 5min to downtown Boston • 4th floor “glass” barefoot balcony just off the kitchen and dining room Note: You may share the space with me & up to 2 guests in Berklee Suite. We ask for 10pm-8am QUIET TIME.",NewYork,"Northwest 61st Street, Seattle, WA 98107, United States",40.72162,-73.98008,2,246946,284510,37564,3.8,,,
435,"HARLEM, NEW YORK WELCOMES YOU!!","PLEASE NOTE:    For MARATHON WEEKEND, INSTANT BOOKING ALLOWED  ONLY FOR 3 DAY MINIMUM.......please submit inquiries for other (Website hidden by Airbnb) NOT USE INSTANT BOOKING FOR less than 3 day weekend.",NewYork,"26th Avenue Northwest, Seattle, WA 98107, United States",40.83139,-73.94095,4,42841,80405,37564,3.8,,,
436,BLUE TRIM GUEST HOUSE,"First floor unit of a 2 family house.  Lots of character , not a vanilla condo.  5 rooms with 2 bdrm w porch and yard. Wi-Fi and sat TV. Well equipped kitchen.10 min ( 5 blocks) walk to Blue Line (Wood Island or 1 block to bus 120), beach, The comfort of home!! Nice beach, tennis courts, kids playground, bike rentals all within walking distance. Early morning flight, wake up right next to Logan Airport.  Seaport District, Fenway Park, Theater District. Easy access.",NewYork,"26th Avenue Northwest, Seattle, WA 98107, United States",40.68346,-73.96374,2,92321,129885,37564,3.8,,,
